Date,current_price,portfolio_pnl,portfolio_value,position,postion_pnl,capital,holding,action
2015-12-23,5783.0,758.55,10841.15,5865.6,-82.6,4975.55,1.0,2.0
2015-12-24,5783.0,758.55,10841.15,5865.6,-82.6,4975.55,1.0,0.0
2015-12-25,5617.77,593.32,10841.15,5865.6,-247.83,4975.55,1.0,0.0
2015-12-28,5535.15,510.7,10841.15,5865.6,-330.45,4975.55,1.0,2.0
2015-12-29,5617.77,593.32,10841.15,5865.6,-247.83,4975.55,1.0,0.0
2015-12-30,5700.38,675.93,10841.15,5865.6,-165.22,4975.55,1.0,2.0
2015-12-31,5617.77,593.32,10841.15,5865.6,-247.83,4975.55,1.0,2.0
2016-01-01,5617.77,593.32,10841.15,5865.6,-247.83,4975.55,1.0,0.0
2016-01-04,5535.15,510.7,10510.7,0.0,0.0,10510.7,0.0,1.0
2016-01-05,5369.93,510.7,10510.7,0.0,0.0,10510.7,0.0,2.0
2016-01-06,5452.53,510.7,10510.7,0.0,0.0,10510.7,0.0,2.0
2016-01-07,5122.08,510.7,10510.7,0.0,0.0,10510.7,0.0,2.0
2016-01-08,4874.24,510.7,10510.7,9748.48,0.0,762.22,2.0,0.0
2016-01-11,4874.24,510.7,10510.7,9748.48,0.0,762.22,2.0,0.0
2016-01-12,5287.31,1336.84,10510.7,9748.48,826.14,762.22,2.0,0.0
2016-01-13,5287.31,1336.84,11336.84,0.0,0.0,11336.84,0.0,1.0
2016-01-14,5039.46,1336.84,11336.84,10078.92,0.0,1257.92,2.0,0.0
2016-01-15,4874.24,1006.4,11336.84,10078.92,-330.44,1257.92,2.0,0.0
2016-01-18,4543.79,345.5,11336.84,10078.92,-991.34,1257.92,2.0,2.0
2016-01-19,4709.01,675.94,10675.94,0.0,0.0,10675.94,0.0,1.0
2016-01-20,4791.62,675.94,10675.94,0.0,0.0,10675.94,0.0,2.0
2016-01-21,4791.62,675.94,10675.94,0.0,0.0,10675.94,0.0,2.0
2016-01-22,4956.86,675.94,10675.94,0.0,0.0,10675.94,0.0,1.0
2016-01-25,5369.93,675.94,10675.94,0.0,0.0,10675.94,0.0,2.0
2016-01-26,5039.46,675.94,10675.94,10078.92,0.0,597.02,2.0,0.0
2016-01-27,5287.31,1171.64,11171.64,0.0,0.0,11171.64,0.0,1.0
2016-01-28,5204.69,1171.64,11171.64,0.0,0.0,11171.64,0.0,2.0
2016-01-29,5204.69,1171.64,11171.64,0.0,0.0,11171.64,0.0,1.0
2016-02-01,5122.08,1171.64,11171.64,10244.16,0.0,927.48,2.0,0.0
2016-02-02,5039.46,1006.4,11171.64,10244.16,-165.24,927.48,2.0,0.0
2016-02-03,5039.46,1006.4,11171.64,10244.16,-165.24,927.48,2.0,2.0
2016-02-04,5039.46,1006.4,11171.64,10244.16,-165.24,927.48,2.0,2.0
2016-02-05,5204.69,1336.86,11171.64,10244.16,165.22,927.48,2.0,0.0
2016-02-08,5204.69,1336.86,11336.86,0.0,0.0,11336.86,0.0,1.0
2016-02-09,5204.69,1336.86,11336.86,10409.38,0.0,927.48,2.0,0.0
2016-02-10,5204.69,1336.86,11336.86,0.0,0.0,11336.86,0.0,1.0
2016-02-11,5204.69,1336.86,11336.86,10409.38,0.0,927.48,2.0,0.0
2016-02-12,5204.69,1336.86,11336.86,0.0,0.0,11336.86,0.0,1.0
2016-02-15,5122.08,1336.86,11336.86,0.0,0.0,11336.86,0.0,2.0
2016-02-16,5204.69,1336.86,11336.86,0.0,0.0,11336.86,0.0,2.0
2016-02-17,5204.69,1336.86,11336.86,10409.38,0.0,927.48,2.0,0.0
2016-02-18,5287.31,1502.1,11502.1,0.0,0.0,11502.1,0.0,1.0
2016-02-19,5287.31,1502.1,11502.1,0.0,0.0,11502.1,0.0,2.0
2016-02-22,5287.31,1502.1,11502.1,0.0,0.0,11502.1,0.0,2.0
2016-02-23,5287.31,1502.1,11502.1,0.0,0.0,11502.1,0.0,1.0
2016-02-24,5617.77,1502.1,11502.1,11235.54,0.0,266.56,2.0,0.0
2016-02-25,5369.93,1006.42,11006.42,0.0,0.0,11006.42,0.0,1.0
2016-02-26,5535.15,1006.42,11006.42,0.0,0.0,11006.42,0.0,1.0
2016-02-29,5452.53,1006.42,11006.42,0.0,0.0,11006.42,0.0,2.0
2016-03-01,5535.15,1006.42,11006.42,0.0,0.0,11006.42,0.0,2.0
2016-03-02,5700.38,1006.42,11006.42,0.0,0.0,11006.42,0.0,2.0
2016-03-03,5535.15,1006.42,11006.42,0.0,0.0,11006.42,0.0,1.0
2016-03-04,5535.15,1006.42,11006.42,0.0,0.0,11006.42,0.0,1.0
2016-03-07,5535.15,1006.42,11006.42,0.0,0.0,11006.42,0.0,2.0
2016-03-08,5700.38,1006.42,11006.42,0.0,0.0,11006.42,0.0,1.0
2016-03-09,5617.77,1006.42,11006.42,0.0,0.0,11006.42,0.0,2.0
2016-03-10,5700.38,1006.42,11006.42,5700.38,0.0,5306.04,1.0,0.0
2016-03-11,5865.6,1171.64,11171.64,0.0,0.0,11171.64,0.0,1.0
2016-03-14,5948.22,1171.64,11171.64,0.0,0.0,11171.64,0.0,2.0
2016-03-15,5783.0,1171.64,11171.64,0.0,0.0,11171.64,0.0,2.0
2016-03-16,5865.6,1171.64,11171.64,5865.6,0.0,5306.04,1.0,0.0
2016-03-17,5783.0,1089.04,11171.64,5865.6,-82.6,5306.04,1.0,2.0
2016-03-18,5948.22,1254.26,11171.64,5865.6,82.62,5306.04,1.0,2.0
2016-03-21,6278.68,1584.72,11171.64,5865.6,413.08,5306.04,1.0,0.0
2016-03-22,6609.14,1915.18,11171.64,5865.6,743.54,5306.04,1.0,2.0
2016-03-23,6691.75,1997.79,11171.64,5865.6,826.15,5306.04,1.0,0.0
2016-03-24,6609.14,1915.18,11171.64,5865.6,743.54,5306.04,1.0,0.0
2016-03-25,6361.29,1667.33,11171.64,5865.6,495.69,5306.04,1.0,0.0
2016-03-28,6361.29,1667.33,11171.64,5865.6,495.69,5306.04,1.0,0.0
2016-03-29,6113.45,1419.49,11171.64,5865.6,247.85,5306.04,1.0,2.0
2016-03-30,6443.91,1749.95,11171.64,5865.6,578.31,5306.04,1.0,0.0
2016-03-31,6196.07,1502.11,11171.64,5865.6,330.47,5306.04,1.0,2.0
2016-04-01,6526.52,1832.56,11171.64,5865.6,660.92,5306.04,1.0,0.0
2016-04-04,6361.29,1667.33,11171.64,5865.6,495.69,5306.04,1.0,0.0
2016-04-05,6443.91,1749.95,11171.64,5865.6,578.31,5306.04,1.0,2.0
2016-04-06,6443.91,1749.95,11171.64,5865.6,578.31,5306.04,1.0,0.0
2016-04-07,6361.29,1667.33,11667.33,0.0,0.0,11667.33,0.0,1.0
2016-04-08,6939.59,1667.33,11667.33,0.0,0.0,11667.33,0.0,2.0
2016-04-11,7270.05,1667.33,11667.33,0.0,0.0,11667.33,0.0,1.0
2016-04-12,7435.28,1667.33,11667.33,0.0,0.0,11667.33,0.0,1.0
2016-04-13,7352.66,1667.33,11667.33,0.0,0.0,11667.33,0.0,2.0
2016-04-14,7517.9,1667.33,11667.33,0.0,0.0,11667.33,0.0,2.0
2016-04-15,7517.9,1667.33,11667.33,0.0,0.0,11667.33,0.0,2.0
2016-04-18,7517.9,1667.33,11667.33,0.0,0.0,11667.33,0.0,2.0
2016-04-19,7517.9,1667.33,11667.33,7517.9,0.0,4149.43,1.0,0.0
2016-04-20,7022.21,1171.64,11667.33,7517.9,-495.69,4149.43,1.0,0.0
2016-04-21,7022.21,1171.64,11171.64,0.0,0.0,11171.64,0.0,1.0
2016-04-22,7270.05,1171.64,11171.64,7270.05,0.0,3901.59,1.0,0.0
2016-04-26,7270.05,1171.64,11171.64,7270.05,0.0,3901.59,1.0,2.0
2016-04-27,7270.05,1171.64,11171.64,7270.05,0.0,3901.59,1.0,0.0
2016-04-28,7270.05,1171.64,11171.64,0.0,0.0,11171.64,0.0,1.0
2016-04-29,7270.05,1171.64,11171.64,0.0,0.0,11171.64,0.0,2.0
2016-05-02,7270.05,1171.64,11171.64,0.0,0.0,11171.64,0.0,1.0
2016-05-03,7270.05,1171.64,11171.64,7270.05,0.0,3901.59,1.0,0.0
2016-05-04,7270.05,1171.64,11171.64,7270.05,0.0,3901.59,1.0,0.0
2016-05-05,6443.91,345.5,10345.5,0.0,0.0,10345.5,0.0,1.0
2016-05-06,6443.91,345.5,10345.5,6443.91,0.0,3901.59,1.0,0.0
2016-05-09,6113.45,15.04,10345.5,6443.91,-330.46,3901.59,1.0,0.0
2016-05-10,6113.45,15.04,10345.5,6443.91,-330.46,3901.59,1.0,2.0
2016-05-11,6113.45,15.04,10345.5,6443.91,-330.46,3901.59,1.0,2.0
2016-05-12,6278.68,180.27,10345.5,6443.91,-165.23,3901.59,1.0,2.0
2016-05-13,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,1.0
2016-05-16,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,1.0
2016-05-17,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,2.0
2016-05-18,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,1.0
2016-05-19,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,2.0
2016-05-20,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,2.0
2016-05-23,6113.45,97.66,10097.66,0.0,0.0,10097.66,0.0,1.0
2016-05-24,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,2.0
2016-05-25,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,1.0
2016-05-26,6196.07,97.66,10097.66,0.0,0.0,10097.66,0.0,1.0
2016-05-27,6361.29,97.66,10097.66,0.0,0.0,10097.66,0.0,1.0
2016-05-30,6609.14,97.66,10097.66,6609.14,0.0,3488.52,1.0,0.0
2016-05-31,6361.29,-150.19,10097.66,6609.14,-247.85,3488.52,1.0,0.0
2016-06-01,6443.91,-67.57,9932.43,0.0,0.0,9932.43,0.0,1.0
2016-06-02,6443.91,-67.57,9932.43,0.0,0.0,9932.43,0.0,1.0
2016-06-03,6058.37,-67.57,9932.43,0.0,0.0,9932.43,0.0,2.0
2016-06-06,6058.37,-67.57,9932.43,0.0,0.0,9932.43,0.0,1.0
2016-06-07,5979.7,-67.57,9932.43,0.0,0.0,9932.43,0.0,2.0
2016-06-08,6507.93,-67.57,9932.43,0.0,0.0,9932.43,0.0,2.0
2016-06-09,7100.0,-67.57,9932.43,0.0,0.0,9932.43,0.0,1.0
2016-06-10,7100.0,-67.57,9932.43,0.0,0.0,9932.43,0.0,2.0
2016-06-13,7300.0,-67.57,9932.43,0.0,0.0,9932.43,0.0,1.0
2016-06-14,7600.0,-67.57,9932.43,7600.0,0.0,2332.43,1.0,0.0
2016-06-15,7400.0,-267.57,9932.43,7600.0,-200.0,2332.43,1.0,2.0
2016-06-16,7500.0,-167.57,9932.43,7600.0,-100.0,2332.43,1.0,2.0
2016-06-17,7400.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-06-20,7200.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-06-21,7200.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-06-22,7000.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-06-23,7000.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-06-24,6500.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-06-27,6700.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-06-28,6700.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-06-29,7000.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-06-30,6900.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-07-01,6800.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-07-04,7400.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-07-05,7600.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-07-06,7800.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-07-07,7800.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-07-08,7700.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-07-11,7300.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,1.0
2016-07-12,7500.0,-267.57,9732.43,0.0,0.0,9732.43,0.0,2.0
2016-07-13,7600.0,-267.57,9732.43,7600.0,0.0,2132.43,1.0,0.0
2016-07-14,7300.0,-567.57,9732.43,7600.0,-300.0,2132.43,1.0,2.0
2016-07-15,7400.0,-467.57,9732.43,7600.0,-200.0,2132.43,1.0,0.0
2016-07-18,7500.0,-367.57,9632.43,0.0,0.0,9632.43,0.0,1.0
2016-07-19,7600.0,-367.57,9632.43,7600.0,0.0,2032.43,1.0,0.0
2016-07-20,7500.0,-467.57,9532.43,0.0,0.0,9532.43,0.0,1.0
2016-07-21,7300.0,-467.57,9532.43,0.0,0.0,9532.43,0.0,1.0
2016-07-22,7500.0,-467.57,9532.43,0.0,0.0,9532.43,0.0,1.0
2016-07-25,7600.0,-467.57,9532.43,7600.0,0.0,1932.43,1.0,0.0
2016-07-26,7500.0,-567.57,9532.43,7600.0,-100.0,1932.43,1.0,2.0
2016-07-27,7300.0,-767.57,9532.43,7600.0,-300.0,1932.43,1.0,2.0
2016-07-28,7300.0,-767.57,9532.43,7600.0,-300.0,1932.43,1.0,2.0
2016-07-29,7300.0,-767.57,9532.43,7600.0,-300.0,1932.43,1.0,2.0
2016-08-01,7000.0,-1067.57,9532.43,7600.0,-600.0,1932.43,1.0,0.0
2016-08-02,6700.0,-1367.57,9532.43,7600.0,-900.0,1932.43,1.0,2.0
2016-08-03,6900.0,-1167.57,9532.43,7600.0,-700.0,1932.43,1.0,0.0
2016-08-04,6800.0,-1267.57,9532.43,7600.0,-800.0,1932.43,1.0,2.0
2016-08-05,6600.0,-1467.57,9532.43,7600.0,-1000.0,1932.43,1.0,0.0
2016-08-08,6500.0,-1567.57,9532.43,7600.0,-1100.0,1932.43,1.0,2.0
2016-08-09,6700.0,-1367.57,9532.43,7600.0,-900.0,1932.43,1.0,0.0
2016-08-10,6700.0,-1367.57,9532.43,7600.0,-900.0,1932.43,1.0,0.0
2016-08-11,6800.0,-1267.57,9532.43,7600.0,-800.0,1932.43,1.0,0.0
2016-08-12,6600.0,-1467.57,9532.43,7600.0,-1000.0,1932.43,1.0,0.0
2016-08-15,6600.0,-1467.57,9532.43,7600.0,-1000.0,1932.43,1.0,0.0
2016-08-16,6700.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-08-17,6600.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-08-18,6600.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-08-19,6400.0,-1367.57,8632.43,6400.0,0.0,2232.43,1.0,0.0
2016-08-22,6100.0,-1667.57,8332.43,0.0,0.0,8332.43,0.0,1.0
2016-08-23,6100.0,-1667.57,8332.43,0.0,0.0,8332.43,0.0,2.0
2016-08-24,6100.0,-1667.57,8332.43,6100.0,0.0,2232.43,1.0,0.0
2016-08-25,6100.0,-1667.57,8332.43,6100.0,0.0,2232.43,1.0,2.0
2016-08-26,6400.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-08-29,6100.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-08-30,6200.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-08-31,6100.0,-1367.57,8632.43,6100.0,0.0,2532.43,1.0,0.0
2016-09-01,6200.0,-1267.57,8732.43,0.0,0.0,8732.43,0.0,1.0
2016-09-02,6200.0,-1267.57,8732.43,0.0,0.0,8732.43,0.0,1.0
2016-09-05,5900.0,-1267.57,8732.43,5900.0,0.0,2832.43,1.0,0.0
2016-09-06,5700.0,-1467.57,8532.43,0.0,0.0,8532.43,0.0,1.0
2016-09-07,5600.0,-1467.57,8532.43,5600.0,0.0,2932.43,1.0,0.0
2016-09-08,5700.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-09-09,6000.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-09-12,5900.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-09-13,5700.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-09-14,5400.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-09-15,5600.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-09-16,5500.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-09-19,5500.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-09-20,5500.0,-1367.57,8632.43,5500.0,0.0,3132.43,1.0,0.0
2016-09-21,5600.0,-1267.57,8632.43,5500.0,100.0,3132.43,1.0,0.0
2016-09-22,5600.0,-1267.57,8632.43,5500.0,100.0,3132.43,1.0,2.0
2016-09-23,5700.0,-1167.57,8632.43,5500.0,200.0,3132.43,1.0,2.0
2016-09-26,5500.0,-1367.57,8632.43,5500.0,0.0,3132.43,1.0,0.0
2016-09-27,5500.0,-1367.57,8632.43,5500.0,0.0,3132.43,1.0,2.0
2016-09-28,5700.0,-1167.57,8632.43,5500.0,200.0,3132.43,1.0,2.0
2016-09-29,5700.0,-1167.57,8632.43,5500.0,200.0,3132.43,1.0,2.0
2016-09-30,5700.0,-1167.57,8632.43,5500.0,200.0,3132.43,1.0,0.0
2016-10-03,5500.0,-1367.57,8632.43,5500.0,0.0,3132.43,1.0,0.0
2016-10-04,5800.0,-1067.57,8632.43,5500.0,300.0,3132.43,1.0,2.0
2016-10-05,6000.0,-867.57,8632.43,5500.0,500.0,3132.43,1.0,2.0
2016-10-06,6000.0,-867.57,9132.43,0.0,0.0,9132.43,0.0,1.0
2016-10-07,5900.0,-867.57,9132.43,0.0,0.0,9132.43,0.0,1.0
2016-10-10,5900.0,-867.57,9132.43,5900.0,0.0,3232.43,1.0,0.0
2016-10-11,5900.0,-867.57,9132.43,5900.0,0.0,3232.43,1.0,2.0
2016-10-12,5900.0,-867.57,9132.43,0.0,0.0,9132.43,0.0,1.0
2016-10-13,6200.0,-867.57,9132.43,0.0,0.0,9132.43,0.0,2.0
2016-10-14,6100.0,-867.57,9132.43,0.0,0.0,9132.43,0.0,2.0
2016-10-17,6200.0,-867.57,9132.43,0.0,0.0,9132.43,0.0,2.0
2016-10-18,6200.0,-867.57,9132.43,0.0,0.0,9132.43,0.0,1.0
2016-10-19,6300.0,-867.57,9132.43,6300.0,0.0,2832.43,1.0,0.0
2016-10-20,6300.0,-867.57,9132.43,6300.0,0.0,2832.43,1.0,0.0
2016-10-21,6200.0,-967.57,9032.43,0.0,0.0,9032.43,0.0,1.0
2016-10-24,6200.0,-967.57,9032.43,0.0,0.0,9032.43,0.0,2.0
2016-10-25,6200.0,-967.57,9032.43,6200.0,0.0,2832.43,1.0,0.0
2016-10-26,6100.0,-1067.57,9032.43,6200.0,-100.0,2832.43,1.0,0.0
2016-10-27,5900.0,-1267.57,8732.43,0.0,0.0,8732.43,0.0,1.0
2016-10-28,6000.0,-1267.57,8732.43,0.0,0.0,8732.43,0.0,2.0
2016-10-31,5900.0,-1267.57,8732.43,0.0,0.0,8732.43,0.0,1.0
2016-11-01,6100.0,-1267.57,8732.43,0.0,0.0,8732.43,0.0,2.0
2016-11-02,6000.0,-1267.57,8732.43,0.0,0.0,8732.43,0.0,2.0
2016-11-03,6000.0,-1267.57,8732.43,6000.0,0.0,2732.43,1.0,0.0
2016-11-04,6000.0,-1267.57,8732.43,6000.0,0.0,2732.43,1.0,0.0
2016-11-07,6100.0,-1167.57,8832.43,0.0,0.0,8832.43,0.0,1.0
2016-11-08,6100.0,-1167.57,8832.43,0.0,0.0,8832.43,0.0,1.0
2016-11-09,5900.0,-1167.57,8832.43,5900.0,0.0,2932.43,1.0,0.0
2016-11-10,6000.0,-1067.57,8832.43,5900.0,100.0,2932.43,1.0,0.0
2016-11-11,6100.0,-967.57,8832.43,5900.0,200.0,2932.43,1.0,0.0
2016-11-14,6000.0,-1067.57,8832.43,5900.0,100.0,2932.43,1.0,0.0
2016-11-15,6000.0,-1067.57,8832.43,5900.0,100.0,2932.43,1.0,0.0
2016-11-16,6000.0,-1067.57,8832.43,5900.0,100.0,2932.43,1.0,0.0
2016-11-17,6000.0,-1067.57,8832.43,5900.0,100.0,2932.43,1.0,0.0
2016-11-18,6000.0,-1067.57,8832.43,5900.0,100.0,2932.43,1.0,2.0
2016-11-21,6100.0,-967.57,9032.43,0.0,0.0,9032.43,0.0,1.0
2016-11-22,5900.0,-967.57,9032.43,5900.0,0.0,3132.43,1.0,0.0
2016-11-23,6000.0,-867.57,9032.43,5900.0,100.0,3132.43,1.0,2.0
2016-11-24,6000.0,-867.57,9032.43,5900.0,100.0,3132.43,1.0,2.0
2016-11-25,5800.0,-1067.57,9032.43,5900.0,-100.0,3132.43,1.0,0.0
2016-11-28,5600.0,-1267.57,9032.43,5900.0,-300.0,3132.43,1.0,2.0
2016-11-29,5700.0,-1167.57,9032.43,5900.0,-200.0,3132.43,1.0,2.0
2016-11-30,5500.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-12-01,5500.0,-1367.57,8632.43,5500.0,0.0,3132.43,1.0,0.0
2016-12-02,5500.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,1.0
2016-12-05,5700.0,-1367.57,8632.43,0.0,0.0,8632.43,0.0,2.0
2016-12-06,5600.0,-1367.57,8632.43,5600.0,0.0,3032.43,1.0,0.0
2016-12-07,5400.0,-1567.57,8632.43,5600.0,-200.0,3032.43,1.0,0.0
2016-12-08,5400.0,-1567.57,8632.43,5600.0,-200.0,3032.43,1.0,2.0
2016-12-09,5300.0,-1667.57,8632.43,5600.0,-300.0,3032.43,1.0,0.0
2016-12-12,5200.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,1.0
2016-12-13,5300.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,1.0
2016-12-14,5400.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,1.0
2016-12-15,5600.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,1.0
2016-12-16,5500.0,-1767.57,8232.43,5500.0,0.0,2732.43,1.0,0.0
2016-12-19,5800.0,-1467.57,8232.43,5500.0,300.0,2732.43,1.0,0.0
2016-12-20,5600.0,-1667.57,8232.43,5500.0,100.0,2732.43,1.0,2.0
2016-12-21,5700.0,-1567.57,8232.43,5500.0,200.0,2732.43,1.0,0.0
2016-12-22,5500.0,-1767.57,8232.43,5500.0,0.0,2732.43,1.0,2.0
2016-12-23,5500.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,1.0
2016-12-26,5400.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,2.0
2016-12-27,5400.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,1.0
2016-12-28,5400.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,2.0
2016-12-29,5500.0,-1767.57,8232.43,0.0,0.0,8232.43,0.0,1.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
